Date,Gold,Bonds,Oil,Nasdaq ETF
2017-02-16,1240.0,100.21346282958984,53.36000061035156,122.73419189453125
2017-02-17,1237.5999755859375,100.80828857421875,53.400001525878906,123.26594543457031
2017-02-21,1237.5,100.63240814208984,54.060001373291016,123.87367248535156
2017-02-22,1232.0,100.7999267578125,53.59000015258789,123.92117309570312
2017-02-23,1250.199951171875,101.1015396118164,54.45000076293945,123.45584869384766
2017-02-24,1256.9000244140625,102.2242202758789,53.9900016784668,123.6932601928711
2017-02-27,1257.4000244140625,101.62103271484375,54.04999923706055,123.84520721435547
2017-02-28,1252.5999755859375,101.99800109863281,54.0099983215332,123.46537780761719
2017-03-01,1248.9000244140625,100.28888702392578,53.83000183105469,124.81378173828125
2017-03-02,1231.9000244140625,99.927978515625,52.61000061035156,124.18704223632812
2017-03-03,1225.5,100.18819427490234,53.33000183105469,124.41497802734375
2017-03-06,1224.5,99.709716796875,53.20000076293945,124.13958740234375
2017-03-07,1215.0999755859375,99.40750122070312,53.13999938964844,123.9306411743164
2017-03-08,1208.5,98.8702392578125,50.279998779296875,124.14904022216797
2017-03-09,1202.4000244140625,98.08114624023438,49.279998779296875,124.24401092529297
2017-03-10,1200.699951171875,98.42530822753906,48.4900016784668,124.76629638671875
2017-03-13,1202.4000244140625,97.80412292480469,48.400001525878906,124.97525024414062
2017-03-14,1201.9000244140625,98.27420806884766,47.720001220703125,124.6713638305664
2017-03-15,1200.0999755859375,99.47467803955078,48.86000061035156,125.44053649902344
2017-03-16,1226.5,98.9709701538086,48.75,125.35501861572266
2017-03-17,1229.800048828125,99.5921401977539,48.779998779296875,125.3113021850586
2017-03-20,1233.5999755859375,100.02032470703125,48.220001220703125,125.42546844482422
2017-03-21,1246.0999755859375,100.85132598876953,47.34000015258789,123.52233123779297
2017-03-22,1249.300048828125,101.2542724609375,48.040000915527344,124.35971069335938
2017-03-23,1246.9000244140625,101.1115951538086,47.70000076293945,124.04570007324219
2017-03-24,1248.199951171875,101.47254943847656,47.970001220703125,124.3026123046875
2017-03-27,1255.4000244140625,101.93418884277344,47.72999954223633,124.50243377685547
2017-03-28,1255.300048828125,101.2542724609375,48.369998931884766,125.26371002197266
2017-03-29,1253.4000244140625,101.85868072509766,49.5099983215332,125.84412384033203
2017-03-30,1245.0,101.03598022460938,50.349998474121094,126.05350494384766
2017-03-31,1247.300048828125,101.32981872558594,50.599998474121094,125.96784973144531
2017-04-03,1250.800048828125,102.35189819335938,50.2400016784668,125.89170837402344
2017-04-04,1255.0,101.7967300415039,51.029998779296875,126.09158325195312
2017-04-05,1245.4000244140625,102.10794830322266,51.150001525878906,125.57772064208984
2017-04-06,1250.300048828125,101.95655059814453,51.70000076293945,125.64431762695312
2017-04-07,1254.300048828125,101.54432678222656,52.2400016784668,125.57772064208984
2017-04-10,1251.0999755859375,102.01543426513672,53.08000183105469,125.62530517578125
2017-04-11,1271.199951171875,102.98279571533203,53.400001525878906,125.08291625976562
2017-04-12,1275.300048828125,103.54644775390625,53.11000061035156,124.57855224609375
2017-04-13,1285.9000244140625,103.8660888671875,53.18000030517578,124.08377075195312
2017-04-17,1289.4000244140625,103.54644775390625,52.650001525878906,125.1114501953125
2017-04-18,1291.699951171875,104.90083312988281,52.40999984741211,124.9211196899414
2017-04-19,1281.4000244140625,104.32878875732422,50.439998626708984,125.12098693847656
2017-04-20,1281.9000244140625,103.92500305175781,50.27000045776367,126.16767883300781
2017-04-21,1287.4000244140625,103.92500305175781,49.619998931884766,126.13912200927734
2017-04-24,1275.800048828125,103.41188049316406,49.22999954223633,127.66163635253906
2017-04-25,1265.5999755859375,102.16685485839844,49.560001373291016,128.5846405029297
2017-04-26,1262.0999755859375,102.73047637939453,49.619998931884766,128.40383911132812
2017-04-27,1263.699951171875,102.6968002319336,48.970001220703125,129.1746826171875
2017-04-28,1266.0999755859375,102.92391967773438,49.33000183105469,129.40298461914062
2017-05-01,1253.300048828125,102.06828308105469,48.84000015258789,130.5543975830078
2017-05-02,1255.0999755859375,102.59098052978516,47.65999984741211,130.77322387695312
2017-05-03,1246.4000244140625,102.65843200683594,47.81999969482422,130.35458374023438
2017-05-04,1226.5,102.1526107788086,45.52000045776367,130.40213012695312
2017-05-05,1224.800048828125,102.24537658691406,46.220001220703125,130.87791442871094
2017-05-08,1225.300048828125,101.68894958496094,46.43000030517578,131.1633758544922
2017-05-09,1214.300048828125,101.68054962158203,45.880001068115234,131.62014770507812
2017-05-10,1217.300048828125,101.56253051757812,47.33000183105469,131.6962127685547
2017-05-11,1222.699951171875,101.56253051757812,47.83000183105469,131.59156799316406
2017-05-12,1226.199951171875,102.32967376708984,47.84000015258789,131.8866424560547
2017-05-15,1228.5999755859375,102.05145263671875,48.849998474121094,132.30523681640625
2017-05-16,1235.0,102.43082427978516,48.65999984741211,132.857177734375
2017-05-17,1257.5,103.9228744506836,49.06999969482422,129.47909545898438
2017-05-18,1251.699951171875,104.04090118408203,49.349998474121094,130.6114501953125
2017-05-19,1252.699951171875,104.28536224365234,50.33000183105469,131.1633758544922
2017-05-22,1260.699951171875,103.99874114990234,50.72999954223633,132.2672119140625
2017-05-23,1254.800048828125,103.29908752441406,51.470001220703125,132.400390625
2017-05-24,1252.4000244140625,103.8807373046875,51.36000061035156,133.00938415527344
2017-05-25,1255.800048828125,103.91448974609375,48.900001525878906,134.14178466796875
2017-05-26,1267.5999755859375,104.09151458740234,49.79999923706055,134.379638671875
2017-05-30,1262.0999755859375,104.6056900024414,49.65999984741211,134.49388122558594
2017-05-31,1272.0,104.86702728271484,48.31999969482422,134.44627380371094
2017-06-01,1267.0,104.87800598144531,48.36000061035156,134.96963500976562
2017-06-02,1276.800048828125,106.11980438232422,47.65999984741211,136.5111846923828
2017-06-05,1279.300048828125,105.46092224121094,47.400001525878906,136.4825897216797
2017-06-06,1294.4000244140625,106.03530883789062,48.189998626708984,135.94021606445312
2017-06-07,1290.0999755859375,105.52850341796875,45.720001220703125,136.47311401367188
2017-06-08,1276.300048828125,105.24967193603516,45.63999938964844,136.61582946777344
2017-06-09,1268.5,105.08917999267578,45.83000183105469,133.1997833251953
2017-06-12,1266.0999755859375,105.05538940429688,46.08000183105469,132.48602294921875
2017-06-13,1265.800048828125,105.07228088378906,46.459999084472656,133.56130981445312
2017-06-14,1272.800048828125,106.69427490234375,44.72999954223633,132.9808349609375
2017-06-15,1252.199951171875,106.52526092529297,44.459999084472656,132.39089965820312
2017-06-16,1254.0,106.73645782470703,44.7400016784668,131.8164825439453
2017-06-19,1244.199951171875,106.58443450927734,44.20000076293945,134.0205841064453
2017-06-20,1241.0,107.53897857666016,43.22999954223633,132.97103881835938
2017-06-21,1243.4000244140625,107.75869750976562,42.529998779296875,134.2877960205078
2017-06-22,1247.5999755859375,107.99522399902344,42.7400016784668,134.2495880126953
2017-06-23,1256.199951171875,107.94452667236328,43.0099983215332,134.7648468017578
2017-06-26,1246.300048828125,108.35001373291016,43.380001068115234,134.13511657714844
2017-06-27,1246.4000244140625,107.19268035888672,44.2400016784668,131.7020263671875
2017-06-28,1248.0,106.8378677368164,44.7400016784668,133.60081481933594
2017-06-29,1244.199951171875,105.94241333007812,44.93000030517578,131.28216552734375
2017-06-30,1240.699951171875,105.6974105834961,46.040000915527344,131.32989501953125
2017-07-03,1217.9000244140625,105.35713195800781,47.06999969482422,129.94635009765625
2017-07-05,1220.4000244140625,105.38251495361328,45.130001068115234,131.2248992919922
2017-07-06,1222.199951171875,104.5106201171875,45.52000045776367,130.04176330566406
2017-07-07,1208.5999755859375,103.88420867919922,44.22999954223633,131.44439697265625
2017-07-10,1212.0999755859375,104.03656005859375,44.400001525878906,132.30316162109375
2017-07-11,1213.5999755859375,104.21432495117188,45.040000915527344,132.6752471923828
2017-07-12,1218.0999755859375,104.9338607788086,45.4900016784668,134.2495880126953
2017-07-13,1216.300048828125,104.27359008789062,46.08000183105469,134.5453643798828
2017-07-14,1226.5999755859375,104.40055847167969,46.540000915527344,135.60446166992188
2017-07-17,1232.800048828125,104.68839263916016,46.02000045776367,135.67129516601562
2017-07-18,1241.0999755859375,105.60263061523438,46.400001525878906,136.57774353027344
2017-07-19,1241.199951171875,105.64495086669922,47.119998931884766,137.3791961669922
2017-07-20,1244.800048828125,105.94970703125,46.790000915527344,137.56053161621094
2017-07-21,1254.300048828125,106.39833068847656,45.77000045776367,137.50323486328125
2017-07-24,1253.9000244140625,105.9835433959961,46.34000015258789,138.13304138183594
2017-07-25,1251.699951171875,104.60375213623047,47.88999938964844,137.7799530029297
2017-07-26,1249.0,104.7730484008789,48.75,138.2283935546875
2017-07-27,1259.5999755859375,104.25666809082031,49.040000915527344,137.36012268066406
2017-07-28,1268.4000244140625,104.87462615966797,49.709999084472656,137.2456512451172
2017-07-31,1266.5999755859375,105.0016098022461,50.16999816894531,136.6636199951172
2017-08-01,1272.5999755859375,105.73883819580078,49.15999984741211,136.978515625
2017-08-02,1271.800048828125,105.7982177734375,49.59000015258789,137.3505859375
2017-08-03,1267.800048828125,106.892578125,49.029998779296875,136.8162841796875
2017-08-04,1258.300048828125,105.98483276367188,49.58000183105469,137.0643310546875
2017-08-07,1258.199951171875,106.10360717773438,49.38999938964844,137.9326171875
2017-08-08,1256.4000244140625,105.721923828125,49.16999816894531,137.69410705566406
2017-08-09,1273.0,106.2987289428711,49.560001373291016,137.5127716064453
2017-08-10,1283.699951171875,107.20646667480469,48.59000015258789,134.56446838378906
2017-08-11,1287.699951171875,107.25737762451172,48.81999969482422,135.58541870117188
2017-08-14,1284.199951171875,106.70594024658203,47.59000015258789,137.33152770996094
2017-08-15,1273.699951171875,106.25633239746094,47.54999923706055,137.4268798828125
2017-08-16,1276.9000244140625,106.64653778076172,46.779998779296875,137.66543579101562
2017-08-17,1286.4000244140625,107.44400787353516,47.09000015258789,134.85069274902344
2017-08-18,1285.699951171875,107.41854095458984,48.5099983215332,134.75526428222656
2017-08-21,1290.800048828125,107.6815414428711,47.369998931884766,134.5835723876953
2017-08-22,1285.0999755859375,107.265869140625,47.63999938964844,136.63494873046875
2017-08-23,1288.9000244140625,107.99541473388672,48.40999984741211,136.1483917236328
2017-08-24,1286.5,107.59668731689453,47.43000030517578,135.74761962890625
2017-08-25,1292.5,108.01240539550781,47.869998931884766,135.46141052246094
2017-08-28,1309.699951171875,107.94453430175781,46.56999969482422,135.8811798095703
2017-08-29,1313.0999755859375,108.29237365722656,46.439998626708984,136.41552734375
2017-08-30,1308.0999755859375,108.25840759277344,45.959999084472656,138.0185089111328
2017-08-31,1316.199951171875,108.5808334350586,47.22999954223633,139.49745178222656
2017-09-01,1324.5,107.75027465820312,47.290000915527344,139.3065643310547
2017-09-05,1339.199951171875,109.45896911621094,48.65999984741211,138.05667114257812
2017-09-06,1333.9000244140625,108.78738403320312,49.15999984741211,138.47650146484375
2017-09-07,1345.0999755859375,109.90103912353516,49.09000015258789,138.8009490966797
2017-09-08,1346.0,109.66300964355469,47.47999954223633,137.59866333007812
2017-09-11,1331.0,108.35377502441406,48.06999969482422,139.18258666992188
2017-09-12,1328.0,107.78424835205078,48.22999954223633,139.51649475097656
2017-09-13,1323.4000244140625,107.35919952392578,49.29999923706055,139.70733642578125
2017-09-14,1324.699951171875,107.80130004882812,49.88999938964844,138.88677978515625
2017-09-15,1320.4000244140625,107.84375,49.88999938964844,139.36383056640625
2017-09-18,1306.300048828125,107.22317504882812,49.90999984741211,139.1812286376953
2017-09-19,1306.199951171875,106.95967864990234,49.47999954223633,139.42030334472656
2017-09-20,1312.0,107.03616333007812,50.40999984741211,138.98997497558594
2017-09-21,1290.5999755859375,106.97665405273438,50.54999923706055,138.1389617919922
2017-09-22,1293.300048828125,107.28266906738281,50.65999984741211,138.00506591796875
2017-09-25,1306.800048828125,107.95427703857422,52.220001220703125,136.55149841308594
2017-09-26,1297.0,107.75877380371094,51.880001068115234,136.90533447265625
2017-09-27,1283.4000244140625,106.13504791259766,52.13999938964844,138.1389617919922
2017-09-28,1285.5,105.820556640625,51.560001373291016,138.09109497070312
2017-09-29,1281.5,106.05851745605469,51.66999816894531,139.08558654785156
2017-10-02,1272.699951171875,105.86434173583984,50.58000183105469,139.2098846435547
2017-10-03,1271.5,105.96656799316406,50.41999816894531,139.50631713867188
2017-10-04,1273.699951171875,105.97511291503906,49.97999954223633,139.6402130126953
2017-10-05,1269.9000244140625,105.57470703125,50.790000915527344,141.00765991210938
2017-10-06,1271.5999755859375,105.27655029296875,49.290000915527344,141.19888305664062
2017-10-09,1281.800048828125,105.60881042480469,49.58000183105469,141.036376953125
2017-10-10,1290.5999755859375,105.77919006347656,50.91999816894531,141.14151000976562
2017-10-11,1285.800048828125,105.98358917236328,51.29999923706055,141.562255859375
2017-10-12,1293.300048828125,106.43506622314453,50.599998474121094,141.30406188964844
2017-10-13,1301.5,107.20169067382812,51.45000076293945,141.84913635253906
2017-10-16,1299.9000244140625,107.1250228881836,51.869998931884766,142.3368377685547
2017-10-17,1283.0,107.26129150390625,51.880001068115234,142.51852416992188
2017-10-18,1279.9000244140625,106.55430603027344,52.040000915527344,142.34640502929688
2017-10-19,1286.9000244140625,106.74171447753906,51.290000915527344,141.8204803466797
2017-10-20,1277.4000244140625,105.60881042480469,51.470001220703125,142.20298767089844
2017-10-23,1277.699951171875,105.79618072509766,51.900001525878906,141.27537536621094
2017-10-24,1275.0,105.14031219482422,52.470001220703125,141.5144805908203
2017-10-25,1275.4000244140625,104.6377182006836,52.18000030517578,140.97891235351562
2017-10-26,1266.300048828125,104.28850555419922,52.63999938964844,140.52952575683594
2017-10-27,1268.5,104.97846221923828,53.900001525878906,144.6222686767578
2017-10-30,1274.0999755859375,105.98358917236328,54.150001525878906,144.9473876953125
2017-10-31,1267.0,106.0176773071289,54.380001068115234,145.49244689941406
2017-11-01,1274.0999755859375,106.48974609375,54.29999923706055,145.44461059570312
2017-11-02,1274.9000244140625,106.959228515625,54.540000915527344,145.16732788085938
2017-11-03,1266.5,107.24942016601562,55.63999938964844,146.56344604492188
2017-11-06,1279.4000244140625,107.6506576538086,57.349998474121094,147.06065368652344
2017-11-07,1273.699951171875,108.10304260253906,57.20000076293945,147.146728515625
2017-11-08,1281.5999755859375,107.86402130126953,56.810001373291016,147.73960876464844
2017-11-09,1285.5999755859375,107.55675506591797,57.16999816894531,146.96502685546875
2017-11-10,1272.4000244140625,105.93486785888672,56.7400016784668,146.95542907714844
2017-11-13,1277.300048828125,106.15680694580078,56.7599983215332,147.13717651367188
2017-11-14,1281.5,106.87383270263672,55.70000076293945,146.60166931152344
2017-11-15,1276.5,108.03475952148438,55.33000183105469,145.9131622314453
2017-11-16,1277.4000244140625,107.0958023071289,55.13999938964844,147.77783203125
2017-11-17,1295.800048828125,107.88965606689453,56.54999923706055,147.21368408203125
2017-11-20,1274.5999755859375,107.84696197509766,56.09000015258789,147.09893798828125
2017-11-21,1281.0999755859375,108.18846893310547,56.83000183105469,148.69583129882812
2017-11-22,1291.5999755859375,108.53839874267578,58.02000045776367,148.8775177001953
2017-11-24,1286.699951171875,108.2396469116211,58.95000076293945,149.42259216308594
2017-11-27,1293.800048828125,108.08600616455078,58.11000061035156,149.3556365966797
2017-11-28,1294.699951171875,108.23112487792969,57.9900016784668,149.73812866210938
2017-11-29,1282.0999755859375,107.16413116455078,57.29999923706055,147.1276092529297
2017-11-30,1273.199951171875,106.80561828613281,57.400001525878906,148.36117553710938
2017-12-01,1278.800048828125,108.2468490600586,58.36000061035156,147.7300262451172
2017-12-04,1274.300048828125,108.29817199707031,57.470001220703125,146.02798461914062
2017-12-05,1261.5999755859375,108.8370590209961,57.619998931884766,146.12355041503906
2017-12-06,1262.800048828125,109.21342468261719,55.959999084472656,146.7833709716797
2017-12-07,1249.800048828125,108.35808563232422,56.689998626708984,147.28057861328125
2017-12-08,1245.199951171875,108.36664581298828,57.36000061035156,147.9308319091797
2017-12-11,1243.699951171875,108.14419555664062,57.9900016784668,149.0783233642578
2017-12-12,1238.5,108.10148620605469,57.13999938964844,148.8775177001953
2017-12-13,1245.4000244140625,108.91405487060547,56.599998474121094,149.1643829345703
2017-12-14,1253.800048828125,109.37594604492188,57.040000915527344,149.0592498779297
2017-12-15,1254.300048828125,109.78652954101562,57.29999923706055,150.7517547607422
2017-12-18,1262.199951171875,108.78575897216797,57.15999984741211,152.01565551757812
2017-12-19,1260.699951171875,107.37439727783203,57.459999084472656,151.11489868164062
2017-12-20,1266.0999755859375,106.18541717529297,58.09000015258789,150.95204162597656
2017-12-21,1267.300048828125,106.8042984008789,58.36000061035156,150.97119140625
2017-12-22,1275.4000244140625,106.95002746582031,58.470001220703125,150.79873657226562
2017-12-26,1284.0999755859375,107.26717376708984,59.970001220703125,149.98419189453125
2017-12-27,1287.0,108.6644058227539,59.63999938964844,150.00338745117188
2017-12-28,1294.0999755859375,108.570068359375,59.84000015258789,150.18544006347656
2017-12-29,1306.300048828125,108.74150085449219,60.41999816894531,149.25595092773438
2018-01-02,1313.699951171875,107.56718444824219,60.369998931884766,151.8719024658203
2018-01-03,1316.199951171875,108.08148956298828,61.630001068115234,153.34764099121094
2018-01-04,1319.4000244140625,108.06433868408203,62.0099983215332,153.61599731445312
2018-01-05,1320.300048828125,107.75575256347656,61.439998626708984,155.15872192382812
2018-01-08,1318.5999755859375,107.68721008300781,61.72999954223633,155.76242065429688
2018-01-09,1311.699951171875,106.24712371826172,62.959999084472656,155.77198791503906
2018-01-10,1317.4000244140625,106.1185531616211,63.56999969482422,155.4078369140625
2018-01-11,1320.5999755859375,106.55574798583984,63.79999923706055,156.4715118408203
2018-01-12,1333.4000244140625,106.73574829101562,64.30000305175781,157.6214141845703
2018-01-16,1335.4000244140625,107.18148040771484,63.72999954223633,157.17108154296875
2018-01-17,1338.0,107.0357437133789,63.970001220703125,158.8671112060547
2018-01-18,1326.0,106.04141235351562,63.95000076293945,158.8958740234375
2018-01-19,1331.9000244140625,105.4842758178711,63.369998931884766,159.39418029785156
2018-01-22,1330.9000244140625,105.58714294433594,63.4900016784668,161.09983825683594
2018-01-23,1335.699951171875,106.04141235351562,64.47000122070312,162.43179321289062
2018-01-24,1355.9000244140625,105.46707153320312,65.61000061035156,161.37770080566406
2018-01-25,1362.4000244140625,106.33287048339844,65.51000213623047,161.3202362060547
2018-01-26,1351.5999755859375,105.93855285644531,66.13999938964844,163.79249572753906
2018-01-30,1335.4000244140625,104.5842514038086,64.5,161.6555938720703
2018-01-31,1339.0,105.20138549804688,64.7300033569336,162.32638549804688
2018-02-01,1344.300048828125,103.67669677734375,65.80000305175781,160.94654846191406
2018-02-02,1333.699951171875,102.71469116210938,65.44999694824219,157.73643493652344
2018-02-05,1333.0,103.68534088134766,64.1500015258789,151.51739501953125
2018-02-06,1326.0999755859375,103.04109954833984,63.38999938964844,155.53245544433594
2018-02-07,1311.5999755859375,102.06189727783203,61.790000915527344,153.5201416015625
2018-02-08,1316.9000244140625,101.9501953125,61.150001525878906,147.04238891601562
2018-02-09,1313.0999755859375,101.30603790283203,59.20000076293945,149.5817413330078
2018-02-12,1324.199951171875,101.75264739990234,59.290000915527344,152.2361297607422
2018-02-13,1328.0999755859375,102.20790100097656,59.189998626708984,153.0218048095703
2018-02-14,1355.5,101.07406616210938,60.599998474121094,155.8870086669922
2018-02-15,1352.0999755859375,101.41766357421875,61.34000015258789,158.78089904785156
2018-02-16,1353.199951171875,101.9673843383789,61.68000030517578,158.07180786132812
2018-02-20,1328.800048828125,101.52074432373047,61.900001525878906,158.38800048828125
2018-02-21,1330.0,100.2752456665039,61.68000030517578,157.93763732910156
2018-02-22,1330.5999755859375,100.57589721679688,62.77000045776367,157.91844177246094
2018-02-23,1328.199951171875,101.46920013427734,63.54999923706055,161.1477813720703
2018-02-26,1330.699951171875,101.50357055664062,63.90999984741211,163.28460693359375
2018-02-27,1315.5,101.35753631591797,63.0099983215332,161.26275634765625
2018-02-28,1315.5,102.00175476074219,61.63999938964844,160.22787475585938
2018-03-01,1302.9000244140625,102.69805145263672,60.9900016784668,157.61184692382812
2018-03-02,1321.0999755859375,101.86318969726562,61.25,159.05877685546875
2018-03-05,1318.0999755859375,101.5877456665039,62.56999969482422,160.8219757080078
2018-03-06,1333.5999755859375,101.68243408203125,62.599998474121094,161.50228881835938
2018-03-07,1326.0,101.57052612304688,61.150001525878906,161.87599182128906
2018-03-08,1319.9000244140625,102.1557846069336,60.119998931884766,162.7672119140625
2018-03-09,1322.4000244140625,101.48450469970703,62.040000915527344,165.92938232421875
2018-03-12,1319.4000244140625,102.06974792480469,61.36000061035156,166.81094360351562
2018-03-13,1325.9000244140625,102.58618927001953,60.709999084472656,164.53994750976562
2018-03-14,1324.4000244140625,103.48992156982422,60.959999084472656,164.51113891601562
2018-03-15,1316.800048828125,103.48992156982422,61.189998626708984,164.36744689941406
2018-03-16,1311.300048828125,103.11978912353516,62.34000015258789,163.8787384033203
2018-03-19,1316.800048828125,102.79271697998047,62.060001373291016,160.38218688964844
2018-03-20,1311.0999755859375,102.37958526611328,63.400001525878906,160.9101104736328
2018-03-21,1320.699951171875,102.49150085449219,65.16999816894531,160.20945739746094
2018-03-22,1326.5999755859375,103.50709533691406,64.30000305175781,156.2550811767578
2018-03-23,1349.300048828125,103.42963409423828,65.87999725341797,152.1374969482422
2018-03-26,1354.4000244140625,103.03376770019531,65.55000305175781,157.79074096679688
2018-03-27,1341.300048828125,104.13541412353516,65.25,152.68460083007812
2018-03-28,1324.199951171875,104.41085052490234,64.37999725341797,150.92819213867188
2018-03-29,1322.800048828125,104.91864776611328,64.94000244140625,153.6924285888672
2018-04-02,1342.0999755859375,105.12565612792969,63.0099983215332,149.25811767578125
2018-04-03,1332.800048828125,104.31487274169922,63.5099983215332,150.93775939941406
2018-04-04,1335.800048828125,104.09922790527344,63.369998931884766,153.31809997558594
2018-04-05,1324.300048828125,103.32295227050781,63.540000915527344,154.19151306152344
2018-04-06,1331.9000244140625,104.452880859375,62.060001373291016,150.33309936523438
2018-04-09,1336.300048828125,104.6253662109375,63.41999816894531,151.38888549804688
2018-04-10,1342.0,104.43560028076172,65.51000213623047,154.72897338867188
2018-04-11,1356.5,104.80651092529297,66.81999969482422,153.83636474609375
2018-04-12,1338.4000244140625,104.03890228271484,67.06999969482422,155.6887664794922
