Date,AMZN,AXP,AAPL,AXTA,BAC,BK,GOLD,BIIB,CHTR,KO,COST,DVA,GM,GL,JNJ,JPM,KHC,KR,LBTYA,LBTYK,LILA,LILAK,LSXMA,LSXMK,MTB,MA,MDLZ,MCO,PNC,PG,RH,SIRI,SNOW,SPY,STNE,SU,SYF,TEVA,USB,UPS,VOO,VRSN,V,WFC
2020-04-14 00:00:00,114.16600036621094,83.72905731201172,69.98994445800781,18.36000061035156,21.3447265625,31.76981544494629,21.65290069580078,333.760009765625,489.5700073242188,42.87616729736328,290.1096496582031,76.81999969482422,22.50800323486328,77.39697265625,129.93222045898438,85.02783203125,23.60942268371582,29.468679428100582,18.549999237060547,17.389999389648438,10.838830947875977,10.574387550354004,32.12389373779297,32.55653762817383,94.66556549072266,264.7562866210937,49.78464889526367,229.1783447265625,84.80020141601562,108.83367156982422,130.7899932861328,4.881312847137451,,267.22039794921875,24.6299991607666,13.733695030212402,14.15773868560791,10.5600004196167,30.210582733154297,89.31900787353516,244.95339965820312,204.33999633789065,169.46414184570312,27.060686111450195
2020-04-15 00:00:00,115.38400268554688,79.37163543701172,69.35111999511719,17.34000015258789,19.95952606201172,30.274864196777344,21.6883602142334,326.94000244140625,496.3200073242188,41.728004455566406,286.5357666015625,76.26000213623047,21.21511459350586,72.5415267944336,131.3825225830078,80.83430480957031,23.277482986450195,29.4135799407959,18.030000686645508,17.100000381469727,10.084826469421388,9.783427238464355,30.943952560424805,31.45526123046875,87.36963653564453,251.47540283203125,49.05399703979492,221.53456115722656,79.72012329101562,109.06759643554688,122.87000274658205,4.773239612579346,,261.54248046875,23.940000534057617,12.829385757446287,13.31183624267578,10.0600004196167,28.126220703125,88.01533508300781,239.62095642089844,201.3000030517578,161.05984497070312,25.500526428222656
2020-04-16 00:00:00,120.40950012207033,77.06031036376953,69.90217590332031,16.6299991607666,19.26692581176757,31.594970703125,22.158105850219727,338.3399963378906,496.3500061035156,41.281028747558594,296.9620666503906,76.6500015258789,20.441341400146484,70.41364288330078,133.1709747314453,77.75371551513672,24.2567138671875,29.34011650085449,18.18000030517578,17.229999542236328,9.924598693847656,9.62335205078125,30.89478874206543,31.406095504760746,83.3365249633789,241.3240203857422,48.79827117919922,226.2384490966797,78.09001922607422,109.31951904296876,121.9000015258789,4.773239612579346,,262.80419921875,22.940000534057617,12.09410285949707,12.617305755615234,10.359999656677246,26.81822204589844,90.04131317138672,240.83203125,206.1199951171875,157.6243438720703,24.110727310180664
2020-04-17 00:00:00,118.75,82.78181457519531,68.95366668701172,18.26000022888184,20.93996238708496,32.68775939941406,21.750402450561523,342.54998779296875,499.4200134277344,42.12242889404297,293.6005554199219,78.16000366210938,22.018272399902344,74.71776580810547,135.26194763183594,84.74292755126953,24.339693069458008,29.32175064086914,18.229999542236328,17.290000915527344,10.574929237365724,10.310733795166016,30.835792541503903,31.425762176513672,91.29022216796876,254.2429962158203,48.84394073486328,230.7206115722656,87.54292297363281,112.18972778320312,129.8699951171875,4.764233112335205,,269.9039611816406,24.100000381469727,12.871641159057615,13.908421516418455,10.270000457763672,29.58611488342285,90.5081558227539,247.47879028320312,209.92999267578125,164.5341339111328,25.446727752685547
2020-04-20 00:00:00,119.68049621582033,79.58004760742188,67.52242279052734,17.3700008392334,20.238365173339844,31.83100700378418,22.08720588684082,339.4100036621094,498.6700134277344,40.78144454956055,288.20733642578125,77.5199966430664,21.920324325561523,73.12186431884766,134.9505157470703,81.65343475341797,24.206918716430664,29.32175064086914,18.26000022888184,17.34000015258789,10.226202011108398,9.887005805969238,29.921337127685547,30.44247817993164,91.39408111572266,246.18453979492188,48.85307312011719,230.82666015625,88.44853973388672,108.5097427368164,124.51000213623048,4.7011895179748535,,265.1487731933594,22.43000030517578,12.465968132019045,13.881708145141602,10.31999969482422,28.90258026123047,89.14282989501953,243.0194396972656,210.8999938964844,159.37123107910156,24.81907844543457
2020-04-21 00:00:00,116.40599822998048,77.22132110595703,65.43529510498047,17.049999237060547,19.464805603027344,30.781923294067383,21.998573303222656,329.010009765625,490.7799987792969,39.77353286743164,278.2796630859375,72.52999877929688,20.803741455078125,71.10038757324219,133.1798858642578,79.28511810302734,23.62601661682129,29.54214096069336,17.6200008392334,16.809999465942383,9.792648315429688,9.48210906982422,28.59390449523925,28.98721694946289,90.55455780029295,239.94512939453125,46.6519889831543,220.02127075195312,85.38671112060547,107.68197631835938,119.79000091552734,4.50305700302124,,257.0979919433594,21.209999084472656,12.313841819763184,13.507728576660156,9.760000228881836,27.61990165710449,88.63195037841797,235.59347534179688,206.75,155.79013061523438,24.065898895263672
2020-04-22 00:00:00,118.17449951171876,78.18755340576172,67.32005310058594,18.0,19.608726501464844,31.05293655395508,23.469871520996094,298.010009765625,496.0799865722656,40.03646087646485,285.7508239746094,72.41000366210938,20.86250877380371,70.81986999511719,136.125,79.5433120727539,23.866676330566406,29.670711517333984,17.8700008392334,17.079999923706055,9.557022094726562,9.27495288848877,29.518190383911133,29.783676147460938,90.06124877929688,251.2504425048828,47.69316864013672,231.1736297607422,85.30044555664062,107.43004608154295,127.43000030517578,4.548087596893311,,262.80419921875,23.0,13.11673641204834,14.291301727294922,9.84000015258789,28.0587158203125,85.98055267333984,240.7757263183593,215.6600036621093,161.67123413085938,24.03003120422364
2020-04-23 00:00:00,119.97250366210938,78.11176300048828,67.05916595458984,18.25,19.671689987182617,30.87809181213379,23.700313568115234,292.25,499.1199951171875,39.5018310546875,282.0382995605469,73.3499984741211,21.07798767089844,72.40611267089844,138.36717224121094,79.58782196044922,23.67581367492676,30.19414710998535,18.170000076293945,17.3799991607666,9.792648315429688,9.595104217529297,30.47197532653809,30.294984817504883,89.62848663330078,250.2235717773437,46.88032150268555,231.33750915527344,85.75756072998047,108.1465072631836,125.19000244140624,4.836282253265381,,262.785400390625,23.18000030517578,13.260409355163574,14.335824966430664,10.18000030517578,28.159975051879883,87.60133361816406,240.7288055419922,213.0,161.46746826171875,23.787940979003903
2020-04-24 00:00:00,120.51100158691406,78.78433227539062,68.9951400756836,18.450000762939453,19.950529098510746,31.26275634765625,24.019392013549805,297.79998779296875,508.5499877929688,39.81735229492188,286.7943725585937,74.0,21.49915885925293,73.57646179199219,137.78887939453125,80.76309204101562,24.2567138671875,30.267614364624023,18.3799991607666,17.520000457763672,9.905749320983888,9.632767677307127,30.127826690673828,30.56047248840332,90.92672729492188,253.05972290039065,46.9533805847168,236.349838256836,86.8788070678711,107.58493041992188,132.83999633789062,4.962368011474609,,266.4482421875,22.07999992370605,13.18434715270996,15.11048984527588,10.220000267028809,28.69161605834961,88.24433898925781,244.22116088867188,212.1300048828125,162.3796844482422,24.13762664794922
2020-04-27 00:00:00,118.8000030517578,80.57466888427734,69.04391479492188,19.13999938964844,21.11086654663086,32.57676315307617,23.86871910095215,303.239990234375,508.4400024414063,41.00056838989258,285.15972900390625,78.94999694824219,21.988889694213867,79.5345230102539,137.28167724609375,84.24433898925781,25.053375244140625,30.561473846435547,19.049999237060547,18.209999084472656,10.094250679016112,9.77401065826416,32.30088424682617,32.33038330078125,95.47911071777344,259.2795715332031,47.017311096191406,245.3719940185547,90.98426818847656,106.38028717041016,144.5800018310547,5.052428245544434,,270.2900390625,23.75,13.361827850341797,15.689266204833984,10.720000267028809,30.278095245361328,90.33200073242188,247.75103759765625,214.22999572753903,166.68858337402344,25.47362518310547
